Data,Hora UTC,"PRES.ATM.NIVEL ESTACAO,HORA(mB)",RADIACAO GLOBAL(Kj/m²),"TEMP.AR-BULBO SECO,HORA(°C)",TEMP.PONTO ORVALHO(°C),TEMP.MAX.HORA ANT.(AUT)(°C),TEMP.MIN.HORA ANT.(AUT)(°C),"UMIDADE RELATIVA AR,HORA(%)","VENTO, DIRECAO HORARIA(gr)(°(gr))","VENTO, RAJADA MAX.(m/s)","VENTO, VELOCIDADE HORARIA(m/s)",MES(NUMERO),"PREC.TOTAL,HORA(mm) (MEDIA)","UMIDADE RELATIVA AR,HORA(%) (MEDIA)","TEMP.AR-BULBO SECO,HORA(°C) (MEDIA)",RADIACAO GLOBAL(Kj/m²) (MEDIA),"PREC.TOTAL,HORA(mm)"
2020-10-11 19:00:00,1900,931.1,1091.7,28.0,17.3,30.0,27.9,52.0,331.0,7.0,3.2,10,0.0,47.666666666666664,29.700000000000017,1494.3,0.0
2020-10-11 20:00:00,2000,931.1,610.6,27.1,17.5,28.1,27.0,56.0,315.0,7.0,1.8,10,0.0,53.0,28.233333333333352,1106.4333333333332,0.0
2020-10-11 21:00:00,2100,931.8,94.5,25.1,18.2,27.1,25.1,65.0,311.0,4.8,0.8,10,0.0,57.666666666666664,26.733333333333352,598.933333333333,0.0
2020-10-12 09:00:00,0900,933.1,19.8,19.7,17.9,19.8,19.5,89.0,211.0,1.3,0.4,10,0.0,70.0,23.966666666666686,241.633333333333,0.0
2020-10-12 10:00:00,1000,934.2,460.6,22.7,18.6,22.7,19.7,78.0,312.0,1.5,0.4,10,0.0,77.33333333333333,22.500000000000018,191.63333333333307,0.0
2020-10-12 11:00:00,1100,934.7,1080.7,25.0,18.4,25.0,22.7,67.0,353.0,2.1,0.9,10,0.0,78.0,22.466666666666686,520.3666666666664,0.0
2020-10-12 12:00:00,1200,934.8,1915.0,27.2,18.3,27.2,24.9,58.0,254.0,3.2,0.4,10,0.0,67.66666666666667,24.966666666666683,1152.0999999999997,0.0
2020-10-12 13:00:00,1300,934.2,2566.0,28.8,17.4,29.4,26.9,50.0,190.0,3.2,1.3,10,0.0,58.333333333333336,27.000000000000018,1853.8999999999996,0.0
2020-10-12 14:00:00,1400,933.7,2954.2,32.0,16.8,32.0,28.8,40.0,107.0,3.5,0.8,10,0.0,49.333333333333336,29.333333333333353,2478.3999999999996,0.0
2020-10-12 15:00:00,1500,932.7,2996.4,32.3,15.0,33.3,30.9,35.0,163.0,4.4,2.1,10,0.0,41.666666666666664,31.03333333333335,2838.8666666666663,0.0
2020-10-12 16:00:00,1600,931.6,2876.6,34.7,13.6,35.0,32.2,28.0,187.0,4.6,1.4,10,0.0,34.333333333333336,33.00000000000002,2942.3999999999996,0.0
2020-10-12 17:00:00,1700,930.5,2404.8,34.1,11.9,34.7,33.1,26.0,208.0,5.1,2.4,10,0.0,29.666666666666668,33.70000000000002,2759.2666666666664,0.0
2020-10-12 18:00:00,1800,929.8,1568.1,32.5,13.6,34.8,32.5,32.0,82.0,5.7,1.8,10,0.0,28.666666666666668,33.76666666666669,2283.1666666666665,0.0
2020-10-12 19:00:00,1900,929.5,1652.8,34.3,13.7,34.4,32.5,29.0,102.0,6.2,1.7,10,0.0,29.0,33.633333333333354,1875.233333333333,0.0
2020-10-12 20:00:00,2000,929.7,602.9,27.5,16.3,34.4,27.1,51.0,357.0,7.9,2.3,10,0.0,37.333333333333336,31.433333333333355,1274.5999999999997,0.0
2020-10-12 21:00:00,2100,930.2,119.9,25.8,15.8,27.5,25.7,54.0,335.0,6.6,1.4,10,0.0,44.666666666666664,29.200000000000017,791.8666666666663,0.0
2020-10-13 09:00:00,0900,933.8,3.4,19.0,17.1,19.3,18.7,89.0,102.0,9.2,0.9,10,0.4666666666666666,64.66666666666667,24.10000000000002,242.06666666666635,1.4
2020-10-13 10:00:00,1000,933.9,307.5,20.5,18.1,20.5,18.9,86.0,45.0,2.6,1.0,10,0.4666666666666666,76.33333333333333,21.766666666666683,143.5999999999997,0.0
2020-10-13 11:00:00,1100,933.7,1285.8,23.1,17.3,23.3,20.5,70.0,349.0,4.1,0.5,10,0.4666666666666666,81.66666666666667,20.86666666666669,532.233333333333,0.0
2020-10-13 12:00:00,1200,933.7,1781.9,24.1,16.5,24.9,23.0,62.0,87.0,5.2,2.7,10,0.0,72.66666666666667,22.566666666666688,1125.0666666666664,0.0
2020-10-13 13:00:00,1300,933.3,1912.8,27.4,14.8,27.4,24.1,46.0,318.0,5.6,1.7,10,0.0,59.333333333333336,24.86666666666669,1660.1666666666663,0.0
2020-10-13 14:00:00,1400,933.2,3527.3,30.8,13.2,31.0,27.4,34.0,106.0,5.6,2.3,10,0.0,47.333333333333336,27.43333333333335,2407.333333333333,0.0
2020-10-13 15:00:00,1500,932.2,3308.7,32.7,10.4,32.9,30.5,25.0,167.0,5.1,1.2,10,0.0,35.0,30.300000000000022,2916.2666666666664,0.0
2020-10-13 16:00:00,1600,930.9,2454.9,32.4,12.1,34.0,31.7,29.0,182.0,4.8,1.4,10,0.0,29.333333333333332,31.966666666666686,3096.9666666666667,0.0
2020-10-13 17:00:00,1700,929.6,2535.6,34.1,10.9,34.7,32.2,24.0,207.0,3.1,1.2,10,0.0,26.0,33.066666666666684,2766.3999999999996,0.0
2020-10-13 18:00:00,1800,928.9,2401.7,35.0,9.9,35.6,33.9,22.0,193.0,4.2,1.2,10,0.0,25.0,33.83333333333335,2464.066666666666,0.0
2020-10-13 19:00:00,1900,928.5,1696.5,34.5,9.2,35.3,34.1,21.0,181.0,3.7,1.5,10,0.0,22.333333333333332,34.53333333333335,2211.2666666666664,0.0
2020-10-13 20:00:00,2000,928.4,575.5,32.4,10.6,34.5,32.4,26.0,202.0,3.4,1.3,10,0.0,23.0,33.96666666666669,1557.8999999999996,0.0
2020-10-13 21:00:00,2100,929.0,105.4,30.0,12.3,32.5,29.9,34.0,352.0,3.3,1.3,10,0.0,27.0,32.30000000000002,792.4666666666664,0.0
2020-10-14 09:00:00,0900,930.9,9.5,22.5,18.2,22.5,22.2,77.0,142.0,1.5,0.9,10,0.0,45.666666666666664,28.300000000000022,230.133333333333,0.0
2020-10-14 10:00:00,1000,932.3,271.9,24.0,18.2,24.0,22.5,70.0,116.0,5.2,2.2,10,0.0,60.333333333333336,25.500000000000018,128.93333333333302,0.0
2020-10-14 11:00:00,1100,933.0,838.1,28.0,16.2,28.0,24.0,49.0,49.0,5.2,1.3,10,0.0,65.33333333333333,24.833333333333353,373.16666666666634,0.0
2020-10-14 12:00:00,1200,933.4,1828.0,28.1,15.6,28.7,27.2,47.0,69.0,10.0,2.4,10,0.0,55.333333333333336,26.700000000000017,979.333333333333,0.0
2020-10-14 13:00:00,1300,933.1,2234.5,31.8,13.8,32.1,27.7,34.0,50.0,9.8,2.3,10,0.0,43.333333333333336,29.300000000000022,1633.5333333333328,0.0
2020-10-14 14:00:00,1400,932.6,3112.0,33.0,14.1,33.2,29.7,32.0,46.0,6.2,2.0,10,0.0,37.666666666666664,30.966666666666686,2391.4999999999995,0.0
2020-10-14 15:00:00,1500,931.5,2814.5,33.7,13.9,33.8,32.4,30.0,26.0,4.9,1.4,10,0.0,32.0,32.83333333333336,2720.333333333333,0.0
2020-10-14 16:00:00,1600,930.3,2441.3,34.3,13.2,35.3,33.1,28.0,19.0,6.6,2.1,10,0.0,30.0,33.666666666666686,2789.2666666666664,0.0
2020-10-14 17:00:00,1700,929.6,1621.2,33.7,13.9,34.5,33.2,30.0,36.0,6.6,1.9,10,0.0,29.333333333333332,33.90000000000002,2292.333333333333,0.0
2020-10-14 18:00:00,1800,928.6,1275.6,33.2,12.8,34.3,32.8,29.0,80.0,6.3,2.4,10,0.0,29.0,33.733333333333356,1779.3666666666666,0.0
2020-10-14 19:00:00,1900,928.1,1171.1,32.4,12.9,34.2,32.4,31.0,54.0,6.3,1.2,10,0.0,30.0,33.10000000000002,1355.9666666666662,0.0
2020-10-14 20:00:00,2000,928.4,395.7,30.1,14.6,32.7,30.1,39.0,353.0,6.1,2.1,10,0.0,33.0,31.90000000000002,947.4666666666664,0.0
2020-10-14 21:00:00,2100,928.9,153.5,28.6,15.3,30.1,28.6,44.0,358.0,5.0,0.8,10,0.0,38.0,30.366666666666685,573.433333333333,0.0
2020-10-15 09:00:00,0900,932.6,28.6,22.0,16.6,22.2,21.9,72.0,122.0,3.3,1.8,10,0.0,51.666666666666664,26.90000000000002,192.59999999999968,0.0
2020-10-15 10:00:00,1000,933.3,471.6,24.2,16.5,24.2,22.0,62.0,114.0,4.9,2.6,10,0.0,59.333333333333336,24.93333333333335,217.89999999999972,0.0
2020-10-15 11:00:00,1100,934.0,1365.7,26.6,16.3,26.7,24.1,53.0,116.0,6.1,2.9,10,0.0,62.333333333333336,24.266666666666683,621.9666666666664,0.0
2020-10-15 12:00:00,1200,934.3,2004.8,27.4,16.5,27.8,26.1,52.0,141.0,7.2,3.2,10,0.0,55.666666666666664,26.066666666666688,1280.6999999999998,0.0
2020-10-15 13:00:00,1300,934.0,2901.3,29.7,15.5,30.2,27.4,42.0,107.0,6.8,3.7,10,0.0,49.0,27.900000000000016,2090.6,0.0
2020-10-15 14:00:00,1400,933.3,3239.5,31.0,15.5,31.7,29.5,39.0,125.0,7.1,2.6,10,0.0,44.333333333333336,29.366666666666685,2715.2,0.0
2020-10-15 15:00:00,1500,932.4,3270.7,32.7,13.7,33.0,31.0,32.0,164.0,6.3,2.1,10,0.0,37.666666666666664,31.133333333333354,3137.1666666666665,0.0
2020-10-15 16:00:00,1600,930.9,2912.9,33.8,13.8,34.3,31.9,30.0,175.0,5.6,2.0,10,0.0,33.666666666666664,32.50000000000002,3141.033333333333,0.0
2020-10-15 17:00:00,1700,929.9,2689.5,33.0,13.8,34.5,32.6,31.0,72.0,6.9,3.2,10,0.0,31.0,33.166666666666686,2957.6999999999994,0.0
2020-10-15 18:00:00,1800,929.2,2042.5,33.0,13.2,34.5,32.9,30.0,69.0,6.9,1.6,10,0.0,30.333333333333332,33.26666666666669,2548.2999999999997,0.0
2020-10-15 19:00:00,1900,928.8,1035.7,33.6,14.4,33.6,32.0,32.0,78.0,5.3,2.1,10,0.0,31.0,33.20000000000002,1922.5666666666666,0.0
2020-10-15 20:00:00,2000,929.1,480.4,30.8,14.5,33.7,30.8,37.0,110.0,7.4,2.1,10,0.0,33.0,32.46666666666669,1186.1999999999996,0.0
2020-10-15 21:00:00,2100,929.9,54.4,28.7,16.1,30.8,28.7,47.0,59.0,3.4,1.0,10,0.0,38.666666666666664,31.03333333333335,523.4999999999997,0.0
2020-10-16 09:00:00,0900,933.2,27.3,22.5,18.1,23.0,22.5,76.0,124.0,5.1,2.1,10,0.0,53.333333333333336,27.333333333333353,187.36666666666636,0.0
2020-10-16 10:00:00,1000,933.9,184.2,22.6,18.4,22.6,22.4,77.0,129.0,5.1,1.6,10,0.0,66.66666666666667,24.600000000000023,88.63333333333303,0.0
2020-10-16 11:00:00,1100,934.2,1398.9,25.7,17.9,25.8,22.7,62.0,150.0,5.2,2.7,10,0.0,71.66666666666667,23.60000000000002,536.7999999999997,0.0
2020-10-16 12:00:00,1200,934.4,1632.2,27.2,17.7,27.3,25.6,56.0,144.0,6.3,2.1,10,0.0,65.0,25.166666666666686,1071.7666666666664,0.0
2020-10-16 13:00:00,1300,934.2,2394.6,29.9,16.8,30.3,27.1,45.0,118.0,6.7,2.5,10,0.0,54.333333333333336,27.60000000000002,1808.5666666666664,0.0
2020-10-16 14:00:00,1400,933.8,3022.7,31.8,15.5,32.2,29.6,37.0,97.0,6.5,2.4,10,0.0,46.0,29.63333333333335,2349.8333333333326,0.0
2020-10-16 15:00:00,1500,932.9,3363.5,32.6,14.9,33.3,31.6,34.0,141.0,6.3,2.1,10,0.0,38.666666666666664,31.433333333333355,2926.933333333333,0.0
2020-10-16 16:00:00,1600,931.5,3165.6,33.8,14.1,34.2,32.3,31.0,183.0,6.5,2.0,10,0.0,34.0,32.73333333333335,3183.933333333333,0.0
2020-10-16 17:00:00,1700,930.4,1805.0,33.3,14.2,35.0,32.7,32.0,67.0,6.5,1.2,10,0.0,32.333333333333336,33.23333333333335,2778.033333333333,0.0
2020-10-16 18:00:00,1800,929.5,391.5,30.9,16.0,33.3,30.9,41.0,317.0,3.4,0.3,10,0.0,34.666666666666664,32.666666666666686,1787.3666666666666,0.0
2020-10-16 19:00:00,1900,929.8,143.7,28.1,15.2,31.2,28.1,45.0,199.0,5.7,2.5,10,0.0,39.333333333333336,30.76666666666669,780.0666666666663,0.0
2020-10-16 20:00:00,2000,930.2,81.7,26.8,15.8,28.2,26.8,51.0,193.0,7.5,3.7,10,0.0,45.666666666666664,28.600000000000023,205.633333333333,0.0
2020-10-16 21:00:00,2100,931.5,19.9,23.4,17.6,26.8,23.4,70.0,136.0,8.4,2.1,10,0.0,55.333333333333336,26.100000000000023,81.76666666666635,0.0
2020-10-17 09:00:00,0900,932.1,8.3,21.9,18.1,21.9,21.2,79.0,150.0,1.6,0.5,10,0.0,66.66666666666667,24.033333333333356,36.633333333333034,0.0
2020-10-17 10:00:00,1000,933.0,161.5,22.5,17.6,22.5,21.9,74.0,149.0,2.7,1.2,10,0.0,74.33333333333333,22.600000000000023,63.23333333333303,0.0
2020-10-17 11:00:00,1100,933.6,277.7,22.9,17.7,22.9,22.5,73.0,151.0,3.8,1.6,10,0.0,75.33333333333333,22.43333333333335,149.16666666666637,0.0
2020-10-17 12:00:00,1200,933.7,875.9,26.2,16.7,26.2,22.9,56.0,120.0,6.3,2.6,10,0.0,67.66666666666667,23.86666666666669,438.36666666666633,0.0
2020-10-17 13:00:00,1300,933.2,1982.6,29.2,17.2,29.2,26.1,48.0,115.0,6.5,3.3,10,0.0,59.0,26.100000000000023,1045.3999999999996,0.0
2020-10-17 14:00:00,1400,932.2,2705.7,31.0,16.3,31.1,29.0,41.0,93.0,7.2,2.5,10,0.0,48.333333333333336,28.800000000000022,1854.733333333333,0.0
2020-10-17 15:00:00,1500,931.4,3441.8,33.6,15.1,33.6,30.9,33.0,105.0,6.3,1.9,10,0.0,40.666666666666664,31.26666666666669,2710.0333333333333,0.0
2020-10-17 16:00:00,1600,930.1,3178.4,34.5,13.8,35.0,32.9,29.0,133.0,6.0,1.6,10,0.0,34.333333333333336,33.03333333333335,3108.633333333333,0.0
2020-10-17 17:00:00,1700,928.9,2312.8,33.1,13.2,35.4,33.0,30.0,32.0,4.8,0.9,10,0.0,30.666666666666668,33.733333333333356,2977.6666666666665,0.0
2020-10-17 18:00:00,1800,928.1,1615.7,33.7,12.0,35.4,33.1,27.0,134.0,4.1,1.2,10,0.0,28.666666666666668,33.76666666666669,2368.9666666666667,0.0
2020-10-17 19:00:00,1900,927.8,1044.0,33.8,11.3,34.8,33.6,25.0,101.0,4.9,1.3,10,0.0,27.333333333333332,33.53333333333335,1657.4999999999998,0.0
2020-10-17 20:00:00,2000,928.3,189.1,28.6,13.2,33.9,28.6,39.0,5.0,8.4,2.3,10,0.0,30.333333333333332,32.03333333333335,949.5999999999998,0.0
2020-10-17 21:00:00,2100,929.2,40.1,25.5,16.1,28.7,25.5,56.0,297.0,8.9,2.0,10,0.0,40.0,29.300000000000022,424.3999999999997,0.0
2020-10-18 06:00:00,0600,928.4,1.0,23.7,17.3,24.1,22.5,67.0,120.0,5.5,1.4,10,0.0,54.0,25.933333333333355,76.73333333333302,0.0
2020-10-18 09:00:00,0900,929.7,27.6,22.0,17.5,22.1,21.1,76.0,104.0,2.8,1.6,10,0.0,66.33333333333333,23.733333333333352,22.899999999999697,0.0
2020-10-18 10:00:00,1000,930.2,507.7,24.2,18.4,24.2,22.0,70.0,154.0,3.2,1.3,10,0.0,71.0,23.300000000000022,178.76666666666634,0.0
2020-10-18 11:00:00,1100,930.9,1137.3,27.9,17.5,27.9,24.2,53.0,94.0,6.4,2.6,10,0.0,66.33333333333333,24.700000000000017,557.533333333333,0.0
2020-10-18 12:00:00,1200,931.0,2211.7,29.8,17.0,29.9,27.8,46.0,64.0,6.4,1.8,10,0.0,56.333333333333336,27.300000000000022,1285.5666666666664,0.0
2020-10-18 13:00:00,1300,930.6,2837.7,31.5,17.4,31.5,29.8,43.0,18.0,5.7,1.6,10,0.0,47.333333333333336,29.733333333333352,2062.233333333333,0.0
2020-10-18 14:00:00,1400,930.2,3225.4,32.5,16.0,32.6,31.3,37.0,28.0,9.2,1.8,10,0.0,42.0,31.26666666666669,2758.2666666666664,0.0
2020-10-18 15:00:00,1500,929.3,3336.5,33.0,14.8,33.7,31.8,34.0,24.0,9.2,2.1,10,0.0,38.0,32.33333333333335,3133.1999999999994,0.0
2020-10-18 16:00:00,1600,927.9,2938.1,34.2,14.2,34.3,32.7,30.0,16.0,6.9,2.0,10,0.0,33.666666666666664,33.233333333333356,3166.6666666666665,0.0
2020-10-18 17:00:00,1700,926.5,1104.6,32.7,13.9,34.2,32.3,32.0,21.0,6.3,1.6,10,0.0,32.0,33.30000000000002,2459.733333333333,0.0
2020-10-18 18:00:00,1800,925.6,918.7,32.0,14.6,33.6,31.8,35.0,44.0,5.0,1.7,10,0.0,32.333333333333336,32.96666666666669,1653.7999999999995,0.0
2020-10-18 19:00:00,1900,925.7,372.2,27.7,15.2,32.0,27.7,47.0,345.0,5.7,1.7,10,0.0,38.0,30.800000000000022,798.4999999999997,0.0
2020-10-18 20:00:00,2000,927.2,77.8,25.7,16.6,28.2,25.7,57.0,314.0,9.1,1.7,10,0.0,46.333333333333336,28.466666666666686,456.23333333333306,0.0
2020-10-18 21:00:00,2100,928.2,21.2,23.0,16.4,25.7,23.0,67.0,332.0,9.1,1.4,10,0.06666666666666667,57.0,25.466666666666686,157.06666666666635,0.2
2020-10-19 09:00:00,0900,931.8,2.6,20.5,18.6,20.5,20.1,89.0,136.0,1.5,0.5,10,0.06666666666666667,71.0,23.066666666666688,33.86666666666636,0.0
2020-10-19 10:00:00,1000,932.3,203.5,21.5,18.6,21.5,20.5,84.0,91.0,2.5,1.0,10,0.13333333333333333,80.0,21.666666666666686,75.76666666666637,0.2
2020-10-19 11:00:00,1100,932.5,671.8,23.1,18.3,23.1,21.5,74.0,69.0,4.0,0.8,10,0.06666666666666667,82.33333333333333,21.70000000000002,292.63333333333304,0.0
2020-10-19 12:00:00,1200,932.6,1001.9,23.3,17.8,23.5,22.9,71.0,26.0,6.3,1.6,10,0.06666666666666667,76.33333333333333,22.633333333333354,625.733333333333,0.0
2020-10-19 13:00:00,1300,932.7,1161.7,24.6,18.7,24.7,23.3,70.0,21.0,5.6,1.7,10,0.0,71.66666666666667,23.66666666666669,945.1333333333331,0.0
2020-10-19 14:00:00,1400,932.0,855.9,24.6,18.4,25.2,24.3,69.0,21.0,6.4,0.9,10,0.0,70.0,24.16666666666669,1006.4999999999999,0.0
2020-10-19 15:00:00,1500,931.5,956.9,25.0,17.2,25.1,24.4,62.0,18.0,5.5,1.7,10,0.0,67.0,24.73333333333336,991.4999999999997,0.0
2020-10-19 16:00:00,1600,930.8,1508.5,26.5,17.1,26.9,25.0,56.0,15.0,8.6,1.7,10,0.0,62.333333333333336,25.36666666666669,1107.0999999999997,0.0
2020-10-19 17:00:00,1700,930.4,898.3,26.3,17.5,26.5,25.9,58.0,44.0,4.6,0.8,10,0.0,58.666666666666664,25.933333333333355,1121.233333333333,0.0
2020-10-19 18:00:00,1800,930.3,555.3,25.1,17.4,26.3,25.0,62.0,8.0,4.5,1.4,10,0.0,58.666666666666664,25.966666666666686,987.3666666666664,0.0
2020-10-19 19:00:00,1900,930.1,759.7,25.6,18.2,25.6,25.1,64.0,27.0,4.4,1.1,10,0.0,61.333333333333336,25.66666666666669,737.7666666666664,0.0
2020-10-19 20:00:00,2000,930.4,353.5,24.8,17.2,25.7,24.8,63.0,8.0,5.6,1.2,10,0.0,63.0,25.16666666666669,556.1666666666664,0.0
2020-10-19 21:00:00,2100,930.7,34.0,23.8,17.6,24.8,23.8,68.0,14.0,5.1,1.3,10,0.0,65.0,24.73333333333336,382.3999999999997,0.0
2020-10-20 09:00:00,0900,932.5,6.0,19.8,18.2,19.9,19.4,90.0,278.0,1.4,0.2,10,0.06666666666666667,73.66666666666667,22.800000000000022,131.16666666666637,0.2
2020-10-20 10:00:00,1000,933.5,81.4,20.5,18.8,20.5,19.8,90.0,146.0,1.2,0.3,10,0.06666666666666667,82.66666666666667,21.36666666666669,40.46666666666636,0.0
2020-10-20 11:00:00,1100,934.2,224.4,21.6,19.8,21.7,20.5,90.0,212.0,1.1,0.0,10,0.06666666666666667,90.0,20.633333333333354,103.93333333333304,0.0
2020-10-20 12:00:00,1200,934.7,335.7,22.4,19.1,22.4,21.6,82.0,39.0,2.3,0.6,10,0.0,87.33333333333333,21.500000000000025,213.83333333333303,0.0
2020-10-20 13:00:00,1300,934.6,771.1,23.8,18.2,24.1,22.4,71.0,102.0,2.4,1.3,10,0.0,81.0,22.600000000000023,443.73333333333306,0.0
2020-10-20 14:00:00,1400,934.2,1205.5,25.9,18.8,25.9,23.7,65.0,29.0,3.5,0.7,10,0.0,72.66666666666667,24.03333333333335,770.7666666666664,0.0
2020-10-20 15:00:00,1500,933.8,2991.8,27.6,17.7,28.1,25.9,55.0,286.0,3.3,1.3,10,0.0,63.666666666666664,25.76666666666669,1656.1333333333332,0.0
2020-10-20 16:00:00,1600,933.1,2101.9,27.9,16.1,28.8,27.3,49.0,81.0,4.1,1.0,10,0.0,56.333333333333336,27.133333333333354,2099.733333333333,0.0
2020-10-20 17:00:00,1700,932.4,615.7,26.0,17.5,27.8,26.0,60.0,237.0,4.1,2.0,10,0.0,54.666666666666664,27.166666666666686,1903.1333333333332,0.0
2020-10-20 18:00:00,1800,931.5,1313.0,28.0,16.1,28.1,25.8,48.0,275.0,4.1,0.4,10,0.0,52.333333333333336,27.300000000000022,1343.533333333333,0.0
2020-10-20 19:00:00,1900,931.2,821.4,27.4,17.3,28.2,27.4,54.0,84.0,3.8,1.1,10,0.0,54.0,27.133333333333354,916.6999999999997,0.0
2020-10-20 20:00:00,2000,931.3,574.5,26.2,18.2,27.4,26.2,61.0,91.0,5.6,2.5,10,0.0,54.333333333333336,27.20000000000002,902.9666666666662,0.0
2020-10-20 21:00:00,2100,931.7,97.2,25.1,18.2,26.2,25.0,66.0,91.0,5.3,1.5,10,0.0,60.333333333333336,26.233333333333352,497.69999999999965,0.0
2020-10-21 09:00:00,0900,933.8,66.7,21.3,19.4,21.3,20.6,89.0,131.0,2.9,0.7,10,0.0,72.0,24.20000000000002,246.133333333333,0.0
2020-10-21 10:00:00,1000,934.4,324.7,22.2,19.3,22.2,21.3,83.0,111.0,2.8,1.4,10,0.0,79.33333333333333,22.86666666666669,162.86666666666636,0.0
2020-10-21 11:00:00,1100,934.8,1101.3,24.7,19.3,25.1,22.2,72.0,107.0,3.6,1.6,10,0.0,81.33333333333333,22.73333333333336,497.5666666666664,0.0
2020-10-21 12:00:00,1200,934.7,1827.1,25.9,18.5,26.8,24.4,64.0,79.0,4.8,1.5,10,0.0,73.0,24.26666666666669,1084.3666666666663,0.0
2020-10-21 13:00:00,1300,934.5,1959.7,28.1,16.8,28.2,25.9,50.0,124.0,4.5,1.8,10,0.0,62.0,26.233333333333352,1629.3666666666666,0.0
2020-10-21 14:00:00,1400,934.1,2177.8,28.8,15.1,29.5,28.1,43.0,180.0,4.7,1.8,10,0.0,52.333333333333336,27.600000000000023,1988.1999999999998,0.0
2020-10-21 15:00:00,1500,933.4,1104.0,29.1,14.8,29.3,28.5,42.0,106.0,4.0,0.7,10,0.0,45.0,28.66666666666669,1747.1666666666667,0.0
2020-10-21 16:00:00,1600,932.6,2362.2,31.7,13.2,31.9,29.1,32.0,160.0,4.2,1.8,10,0.0,39.0,29.86666666666669,1881.333333333333,0.0
2020-10-21 17:00:00,1700,931.8,2522.1,31.1,14.8,32.9,30.4,37.0,187.0,4.1,1.8,10,0.0,37.0,30.633333333333354,1996.0999999999997,0.0
2020-10-21 18:00:00,1800,930.9,1598.4,30.4,14.8,31.6,30.4,39.0,147.0,5.1,1.6,10,0.0,36.0,31.066666666666688,2160.8999999999996,0.0
2020-10-21 19:00:00,1900,930.7,267.9,26.4,16.9,30.4,26.2,56.0,357.0,6.3,2.4,10,0.0,44.0,29.300000000000022,1462.7999999999995,0.0
2020-10-21 20:00:00,2000,930.5,488.4,26.5,18.1,28.2,26.3,60.0,343.0,5.1,0.1,10,0.0,51.666666666666664,27.76666666666669,784.8999999999996,0.0
2020-10-21 21:00:00,2100,931.4,79.9,26.1,19.0,26.6,26.1,65.0,338.0,3.4,1.0,10,0.0,60.333333333333336,26.333333333333353,278.733333333333,0.0
2020-10-22 09:00:00,0900,932.1,57.8,20.6,17.6,20.6,19.8,83.0,134.0,1.7,0.5,10,0.0,69.33333333333333,24.400000000000023,208.6999999999997,0.0
2020-10-22 10:00:00,1000,932.6,213.4,21.5,18.0,21.5,20.6,81.0,106.0,2.4,1.6,10,0.0,76.33333333333333,22.73333333333336,117.03333333333303,0.0
2020-10-22 11:00:00,1100,933.1,567.9,23.2,17.9,23.2,21.5,72.0,136.0,2.5,0.6,10,0.0,78.66666666666667,21.76666666666669,279.6999999999997,0.0
2020-10-22 12:00:00,1200,933.3,1288.1,26.0,18.4,26.1,23.2,63.0,187.0,2.8,0.8,10,0.0,72.0,23.566666666666688,689.7999999999996,0.0
2020-10-22 13:00:00,1300,933.0,1249.8,28.0,18.7,28.0,26.0,57.0,249.0,2.2,0.4,10,0.0,64.0,25.733333333333352,1035.2666666666662,0.0
2020-10-22 14:00:00,1400,932.7,1464.5,28.7,17.6,28.8,28.0,51.0,207.0,2.9,1.2,10,0.0,57.0,27.566666666666688,1334.133333333333,0.0
2020-10-22 15:00:00,1500,931.9,2402.3,31.0,17.9,31.0,28.7,46.0,103.0,2.8,1.0,10,0.0,51.333333333333336,29.233333333333352,1705.533333333333,0.0
2020-10-22 16:00:00,1600,930.8,3355.8,32.1,15.8,32.5,31.0,38.0,329.0,4.2,0.9,10,0.0,45.0,30.600000000000023,2407.5333333333333,0.0
2020-10-22 17:00:00,1700,929.4,2441.1,32.7,14.2,33.0,31.3,33.0,312.0,5.4,1.2,10,0.0,39.0,31.933333333333355,2733.066666666666,0.0
2020-10-22 18:00:00,1800,928.1,2572.0,33.0,13.8,33.7,32.7,31.0,22.0,5.7,1.9,10,0.0,34.0,32.60000000000002,2789.633333333333,0.0
2020-10-22 19:00:00,1900,927.7,1771.3,32.9,12.9,34.0,32.4,30.0,13.0,4.7,1.2,10,0.0,31.333333333333332,32.866666666666696,2261.4666666666662,0.0
2020-10-22 20:00:00,2000,929.6,248.8,22.4,19.8,32.9,22.4,85.0,179.0,10.9,3.5,10,0.4666666666666666,48.666666666666664,29.43333333333335,1530.6999999999998,1.4
2020-10-22 21:00:00,2100,930.1,11.6,21.8,19.9,22.4,20.8,89.0,154.0,8.6,1.9,10,5.466666666666666,68.0,25.70000000000002,677.233333333333,15.0
2020-10-23 09:00:00,0900,932.2,44.9,20.9,18.9,20.9,20.5,88.0,123.0,2.6,0.4,10,5.466666666666666,87.33333333333333,21.70000000000002,101.76666666666637,0.0
2020-10-23 10:00:00,1000,932.4,405.8,22.6,19.0,22.6,20.9,80.0,104.0,3.2,1.0,10,5.0,85.66666666666667,21.76666666666669,154.0999999999997,0.0
2020-10-23 11:00:00,1100,932.8,750.2,23.7,19.0,23.8,22.6,75.0,232.0,3.2,0.3,10,0.0,81.0,22.400000000000023,400.2999999999997,0.0
2020-10-23 12:00:00,1200,932.7,1979.9,26.5,19.9,26.6,23.7,67.0,217.0,2.3,0.3,10,0.0,74.0,24.26666666666669,1045.2999999999997,0.0
